epoch,split,query_idx,h,r,t,rank,is_reciprocal
3,val,977,2600,10,1328,745,1
3,val,978,2674,14,918,189,1
3,val,979,1423,10,2511,2,1
3,val,980,2143,10,2144,1903,1
3,val,981,891,11,1097,1477,1
3,val,982,1834,11,2085,1925,1
3,val,983,2056,9,1877,968,1
3,val,984,2467,9,1127,2294,1
3,val,985,2481,10,2482,1336,1
3,val,986,1551,10,83,2105,1
3,val,987,164,9,666,2215,1
3,val,988,1167,10,1635,927,1
3,val,989,530,10,416,1,1
3,val,990,1634,9,1294,635,1
3,val,991,594,10,595,160,1
3,val,992,741,10,2665,1884,1
3,val,993,1211,9,538,172,1
3,val,994,258,10,23,2,1
3,val,995,2606,10,151,102,1
3,val,996,2692,9,779,2216,1
3,val,997,518,14,1734,2074,1
3,val,998,150,10,991,1,1
3,val,999,1641,10,458,10,1
3,val,1000,83,10,1551,135,1
3,val,1001,126,10,2680,1,1
3,val,1002,377,9,910,1044,1
3,val,1003,514,11,1032,885,1
3,val,1004,2079,13,2115,884,1
3,val,1005,2688,10,1984,321,1
3,val,1006,221,14,963,1472,1
3,val,1007,2347,9,145,2024,1
3,val,1008,1437,9,1203,1852,1
3,val,1009,1545,13,499,207,1
3,val,1010,834,9,1679,1035,1
3,val,1011,1265,10,51,32,1
3,val,1012,2201,12,664,637,1
3,val,1013,2157,9,2123,833,1
3,val,1014,832,9,217,847,1
3,val,1015,4,10,2514,202,1
3,val,1016,1775,10,1623,5,1
3,val,1017,602,10,595,999,1
3,val,1018,499,13,868,2344,1
3,val,1019,790,10,1225,8,1
3,val,1020,1959,13,1583,2412,1
3,val,1021,634,9,425,1120,1
3,val,1022,62,9,243,2203,1
3,val,1023,875,10,523,13,1
3,val,1024,1930,10,2662,1798,1
3,val,1025,85,10,385,290,1
3,val,1026,858,10,714,1735,1
3,val,1027,95,10,2638,1646,1
3,val,1028,1177,10,1397,4,1
3,val,1029,1814,10,2657,1719,1
3,val,1030,2013,10,1953,14,1
3,val,1031,2036,10,371,9,1
3,val,1032,176,10,2696,877,1
3,val,1033,2260,10,2456,8,1
3,val,1034,1,9,1546,59,1
3,val,1035,1888,12,992,182,1
3,val,1036,2624,10,2122,1552,1
3,val,1037,963,10,222,1,1
3,val,1038,1828,10,875,6,1
3,val,1039,172,10,462,1895,1
3,val,1040,658,10,659,1704,1
3,val,1041,2360,13,646,2488,1
3,val,1042,2184,13,655,30,1
3,val,1043,23,10,829,1,1
3,val,1044,1099,10,2195,360,1
3,val,1045,1299,10,1963,5,1
3,val,1046,45,10,2197,1311,1
3,val,1047,1348,9,2015,1353,1
3,val,1048,1647,10,616,1,1
3,val,1049,2702,10,60,2,1
3,val,1050,930,9,2433,1954,1
3,val,1051,328,9,2014,532,1
3,val,1052,545,10,2673,892,1
3,val,1053,1694,13,1262,2718,1
3,val,1054,2518,9,32,1798,1
3,val,1055,1044,10,1045,1622,1
3,val,1056,138,10,158,5,1
3,val,1057,269,10,2257,1207,1
3,val,1058,1239,9,1388,811,1
3,val,1059,625,9,1898,1324,1
3,val,1060,1196,10,541,9,1
3,val,1061,2301,10,2434,571,1
3,val,1062,2473,10,990,1406,1
3,val,1063,462,10,912,199,1
3,val,1064,2103,10,611,38,1
3,val,1065,1570,10,799,13,1
3,val,1066,1957,9,1757,384,1
3,val,1067,1256,10,898,10,1
3,val,1068,240,9,77,891,1
3,val,1069,1825,10,1717,38,1
3,val,1070,768,10,2418,850,1
3,val,1071,1769,10,952,988,1
3,val,1072,1317,10,1059,7,1
3,val,1073,1444,10,1028,563,1
3,val,1074,1338,10,1689,2369,1
3,val,1075,1157,10,1437,62,1
3,val,1076,4,10,2679,1535,1
3,val,1077,28,10,205,5,1
3,val,1078,1357,9,376,66,1
3,val,1079,789,9,2058,1539,1
3,val,1080,1569,14,1988,8,1
3,val,1081,1578,10,2231,470,1
3,val,1082,1456,9,377,1881,1
3,val,1083,673,10,1060,33,1
3,val,1084,1963,10,1299,482,1
3,val,1085,2620,9,2033,1916,1
3,val,1086,472,10,1590,158,1
3,val,1087,418,10,419,668,1
3,val,1088,2096,10,1193,2000,1
3,val,1089,242,10,1393,1426,1
3,val,1090,1399,10,746,4,1
3,val,1091,863,10,2153,792,1
3,val,1092,2693,14,1176,413,1
3,val,1093,579,10,2119,9,1
3,val,1094,467,10,882,794,1
3,val,1095,1154,9,2646,2626,1
3,val,1096,1899,10,467,2,1
3,val,1097,522,10,523,11,1
3,val,1098,311,10,20,18,1
3,val,1099,210,10,211,3,1
3,val,1100,478,9,2638,2060,1
3,val,1101,2065,14,1640,905,1
3,val,1102,359,14,2389,2374,1
3,val,1103,1213,10,991,31,1
3,val,1104,1902,10,196,6,1
3,val,1105,2073,10,557,92,1
3,val,1106,401,9,980,1217,1
3,val,1107,1975,10,1260,405,1
3,val,1108,2391,9,2074,832,1
3,val,1109,1586,9,509,899,1
3,val,1110,380,10,1236,923,1
3,val,1111,94,9,2573,1356,1
3,val,1112,879,9,1641,1248,1
3,val,1113,2307,10,1293,9,1
3,val,1114,559,10,211,1,1
3,val,1115,1321,10,18,2,1
3,val,1116,1461,9,471,770,1
3,val,1117,69,10,608,209,1
3,val,1118,1050,9,1245,1383,1
3,val,1119,2708,10,97,2,1
3,val,1120,733,9,1931,636,1
3,val,1121,1853,9,1351,2273,1
3,val,1122,242,10,209,14,1
3,val,1123,569,9,2368,137,1
3,val,1124,135,9,984,281,1
3,val,1125,879,9,213,120,1
3,val,1126,21,10,2451,1308,1
3,val,1127,794,9,2553,695,1
3,val,1128,481,10,482,965,1
3,val,1129,2348,12,2202,2591,1
3,val,1130,942,14,1496,51,1
3,val,1131,141,10,2334,1722,1
3,val,1132,1702,10,1703,285,1
3,val,1133,294,10,2024,1147,1
3,val,1134,565,9,2614,206,1
3,val,1135,370,10,230,1,1
3,val,1136,253,10,2324,34,1
3,val,1137,1157,10,378,1625,1
3,val,1138,2084,10,1634,2124,1
3,val,1139,1591,10,2382,2169,1
3,val,1140,513,11,514,180,1
3,val,1141,1171,14,1859,393,1
3,val,1142,1626,10,333,2009,1
3,val,1143,1730,13,1697,1323,1
3,val,1144,597,11,1243,1585,1
3,val,1145,2707,10,18,5,1
3,val,1146,457,9,2179,954,1
3,val,1147,1971,9,2213,1800,1
3,val,1148,1074,10,1418,2302,1
3,val,1149,2380,13,791,43,1
3,val,1150,1032,11,867,852,1
3,val,1151,1202,10,202,7,1
3,val,1152,135,9,1896,316,1
3,val,1153,2214,9,48,418,1
3,val,1154,45,10,2459,1693,1
3,val,1155,2349,9,2452,1639,1
3,val,1156,2116,10,1490,2066,1
3,val,1157,1186,9,2188,47,1
3,val,1158,2495,10,327,218,1
3,val,1159,403,9,2279,1497,1
3,val,1160,1161,10,2420,1773,1
3,val,1161,1087,16,1088,1204,1
3,val,1162,1358,9,2292,769,1
3,val,1163,31,10,1662,1222,1
3,val,1164,725,10,1080,1399,1
3,val,1165,685,10,453,53,1
3,val,1166,844,10,1579,596,1
3,val,1167,1072,10,1501,19,1
3,val,1168,954,10,715,1778,1
3,val,1169,1034,10,2102,9,1
3,val,1170,1436,9,2688,2,1
3,val,1171,438,11,1620,1703,1
3,val,1172,2533,9,222,133,1
3,val,1173,2323,9,2696,1958,1
3,val,1174,1832,10,757,6,1
3,val,1175,810,10,2374,658,1
3,val,1176,1409,13,1291,2712,1
3,val,1177,926,14,1565,1816,1
3,val,1178,1950,9,2670,1532,1
3,val,1179,984,11,79,12,1
3,val,1180,717,14,718,1781,1
3,val,1181,879,9,1356,1124,1
3,val,1182,390,14,427,419,1
3,val,1183,2431,10,12,15,1
3,val,1184,2694,10,1500,1275,1
3,val,1185,621,10,422,250,1
3,val,1186,64,10,912,1,1
3,val,1187,807,14,1373,2052,1
3,val,1188,2153,14,941,860,1
3,val,1189,432,9,1612,2329,1
3,val,1190,1249,10,1544,1305,1
3,val,1191,2088,10,223,87,1
3,val,1192,1552,10,84,2,1
3,val,1193,38,9,2135,1472,1
3,val,1194,2427,11,700,14,1
3,val,1195,2398,10,2655,558,1
3,val,1196,770,11,91,732,1
3,val,1197,1443,10,1444,1301,1
3,val,1198,1880,13,2115,994,1
3,val,1199,174,10,1135,371,1
3,val,1200,2324,10,253,538,1
3,val,1201,452,9,290,1333,1
3,val,1202,1401,14,2673,2,1
3,val,1203,169,10,724,427,1
3,val,1204,18,9,2485,257,1
3,val,1205,2536,10,2221,1980,1
3,val,1206,1380,10,1392,6,1
3,val,1207,1746,10,1830,13,1
3,val,1208,2663,9,2031,513,1
3,val,1209,2612,13,1941,1509,1
3,val,1210,2449,13,2297,1983,1
3,val,1211,662,10,2437,579,1
3,val,1212,2321,10,176,1,1
3,val,1213,2022,13,546,29,1
3,val,1214,943,10,1890,919,1
3,val,1215,791,9,1624,1131,1
3,val,1216,990,10,1991,1,1
3,val,1217,2323,9,361,581,1
3,val,1218,230,9,1248,1276,1
3,val,1219,2451,10,21,2337,1
3,val,1220,240,9,1941,1489,1
3,val,1221,2060,10,629,651,1
3,val,1222,2260,9,1824,1804,1
3,val,1223,813,10,1473,271,1
3,val,1224,222,9,136,2287,1
3,val,1225,1243,11,597,1815,1
3,val,1226,1863,10,708,1879,1
3,val,1227,483,13,42,60,1
3,val,1228,543,10,1593,1,1
3,val,1229,1216,9,696,696,1
3,val,1230,1189,10,1190,1025,1
3,val,1231,983,9,372,1997,1
3,val,1232,829,10,23,1,1
3,val,1233,309,14,8,204,1
3,val,1234,659,10,1424,854,1
3,val,1235,1790,10,2124,1288,1
3,val,1236,1104,10,2222,1388,1
3,val,1237,2588,10,1338,2530,1
3,val,1238,143,10,2335,1418,1
3,val,1239,833,9,1973,1514,1
3,val,1240,764,10,765,2291,1
3,val,1241,1922,9,1383,1755,1
3,val,1242,2015,9,691,122,1
3,val,1243,122,10,910,80,1
3,val,1244,972,10,2267,2066,1
3,val,1245,401,9,1145,1373,1
3,val,1246,983,9,751,302,1
3,val,1247,1837,10,176,59,1
3,val,1248,355,11,815,1510,1
3,val,1249,64,9,983,102,1
3,val,1250,2493,13,999,737,1
3,val,1251,1647,10,2023,611,1
3,val,1252,1214,12,2294,1938,1
3,val,1253,736,10,376,1,1
3,val,1254,174,10,1370,876,1
3,val,1255,963,10,875,1,1
3,val,1256,1859,14,1171,698,1
3,val,1257,1726,10,104,2037,1
3,val,1258,1281,10,2710,1129,1
3,val,1259,1116,10,1132,131,1
3,test,0,509,7,573,7,0
3,test,1,16,1,18,1,0
3,test,2,537,1,316,2,0
3,test,3,125,2,391,177,0
3,test,4,15,1,98,1,0
3,test,5,179,1,761,69,0
3,test,6,829,1,310,27,0
3,test,7,634,1,674,13,0
3,test,8,44,1,52,335,0
3,test,9,771,1,786,397,0
3,test,10,196,1,655,693,0
3,test,11,477,1,51,105,0
3,test,12,42,1,101,119,0
3,test,13,18,1,12,1,0
3,test,14,375,1,374,866,0
3,test,15,354,1,341,1,0
3,test,16,137,1,206,397,0
3,test,17,483,1,19,1,0
3,test,18,816,1,102,2,0
3,test,19,288,1,618,827,0
3,test,20,485,1,106,128,0
3,test,21,12,1,18,496,0
3,test,22,130,1,134,1,0
3,test,23,332,1,208,105,0
3,test,24,136,0,292,761,0
3,test,25,383,1,47,1,0
3,test,26,90,1,89,34,0
3,test,27,744,0,412,222,0
3,test,28,582,0,697,326,0
3,test,29,331,1,878,2,0
3,test,30,151,1,318,243,0
3,test,31,151,1,354,73,0
3,test,32,637,1,747,920,0
3,test,33,652,0,484,253,0
3,test,34,124,1,581,112,0
3,test,35,470,1,817,89,0
3,test,36,765,1,213,18,0
3,test,37,710,1,52,120,0
3,test,38,521,1,226,69,0
3,test,39,553,1,192,836,0
3,test,40,11,1,10,41,0
3,test,41,52,1,295,1,0
3,test,42,31,0,717,838,0
3,test,43,890,1,573,17,0
3,test,44,603,1,203,2,0
3,test,45,375,1,437,354,0
3,test,46,226,1,222,39,0
3,test,47,573,1,890,145,0
3,test,48,24,1,603,4,0
3,test,49,743,1,129,2,0
3,test,50,441,1,836,283,0
3,test,51,395,2,642,33,0
3,test,52,514,0,301,632,0
3,test,53,760,1,759,3,0
3,test,54,552,1,100,1,0
3,test,55,155,1,322,1,0
3,test,56,268,1,601,502,0
3,test,57,310,1,863,181,0
3,test,58,341,0,151,44,0
3,test,59,330,2,104,826,0
3,test,60,180,1,761,543,0
3,test,61,81,1,144,1,0
3,test,62,384,1,628,84,0
3,test,63,195,1,304,33,0
3,test,64,187,1,15,3,0
3,test,65,170,1,712,407,0
3,test,66,815,1,608,87,0
3,test,67,465,1,32,720,0
3,test,68,565,1,277,806,0
3,test,69,665,0,604,304,0
3,test,70,452,2,451,713,0
3,test,71,369,1,897,367,0
3,test,72,161,1,765,911,0
3,test,73,391,2,272,327,0
3,test,74,766,1,183,3,0
3,test,75,270,1,178,44,0
3,test,76,37,1,522,184,0
3,test,77,310,0,6,60,0
3,test,78,178,1,152,126,0
3,test,79,524,1,163,4,0
3,test,80,600,1,296,90,0
3,test,81,744,1,801,810,0
3,test,82,653,1,509,86,0
3,test,83,438,1,158,1,0
3,test,84,292,1,702,16,0
3,test,85,24,1,497,1,0
3,test,86,50,1,185,305,0
3,test,87,477,1,639,22,0
3,test,88,15,1,187,1,0
3,test,89,772,1,735,410,0
3,test,90,831,1,189,3,0
3,test,91,262,0,221,187,0
3,test,92,561,1,329,339,0
3,test,93,904,1,590,7,0
3,test,94,297,2,350,303,0
3,test,95,9,1,51,4,0
3,test,96,15,1,277,826,0
3,test,97,47,2,118,31,0
3,test,98,697,0,38,501,0
3,test,99,650,2,649,526,0
3,test,100,99,1,78,87,0
3,test,101,688,1,687,869,0
3,test,102,203,1,603,2,0
3,test,103,725,1,252,727,0
3,test,104,849,1,562,248,0
3,test,105,685,1,359,1,0
3,test,106,344,0,843,153,0
3,test,107,243,1,538,2,0
3,test,108,250,1,455,915,0
3,test,109,82,1,838,470,0
3,test,110,707,1,456,2,0
3,test,111,23,0,911,146,0
3,test,112,219,1,139,13,0
3,test,113,653,0,861,195,0
3,test,114,917,1,210,6,0
3,test,115,802,1,649,106,0
3,test,116,445,1,597,202,0
3,test,117,129,1,323,62,0
3,test,118,155,1,154,326,0
3,test,119,80,1,66,452,0
3,test,120,78,1,683,111,0
3,test,121,637,1,351,216,0
3,test,122,102,1,291,57,0
3,test,123,799,1,390,1,0
3,test,124,755,1,82,67,0
3,test,125,664,5,339,125,0
3,test,126,725,1,494,920,0
3,test,127,604,1,281,1,0
3,test,128,23,1,496,1,0
3,test,129,369,1,300,653,0
3,test,130,828,1,723,377,0
3,test,131,256,0,546,221,0
3,test,132,755,0,15,9,0
3,test,133,471,1,4,3,0
3,test,134,80,1,115,125,0
3,test,135,850,0,480,669,0
3,test,136,74,1,629,1,0
3,test,137,461,1,338,31,0
3,test,138,692,1,358,19,0
3,test,139,530,1,501,562,0
3,test,140,159,1,686,3,0
3,test,141,483,0,38,540,0
3,test,142,811,1,725,44,0
3,test,143,479,1,151,1,0
3,test,144,267,1,601,197,0
3,test,145,371,1,58,1,0
3,test,146,889,0,227,145,0
3,test,147,854,4,121,23,0
3,test,148,672,1,50,144,0
3,test,149,639,1,477,175,0
3,test,150,117,1,116,1,0
3,test,151,607,1,606,372,0
3,test,152,315,1,369,1,0
3,test,153,900,0,879,206,0
3,test,154,160,1,181,2,0
3,test,155,13,1,508,74,0
3,test,156,339,1,682,2,0
3,test,157,189,1,188,127,0
3,test,158,140,1,139,3,0
3,test,159,205,1,74,1,0
3,test,160,212,0,797,116,0
3,test,161,251,0,613,111,0
3,test,162,344,1,435,4,0
3,test,163,887,1,170,454,0
3,test,164,277,1,884,58,0
3,test,165,329,0,849,521,0
3,test,166,303,1,195,708,0
3,test,167,455,2,406,811,0
3,test,168,296,1,600,313,0
3,test,169,759,1,580,235,0
3,test,170,370,1,83,3,0
3,test,171,710,1,296,50,0
3,test,172,702,1,292,727,0
3,test,173,787,1,22,3,0
3,test,174,89,2,691,251,0
3,test,175,98,0,550,720,0
3,test,176,118,5,57,520,0
3,test,177,4,1,562,63,0
3,test,178,525,0,111,139,0
3,test,179,534,1,313,5,0
3,test,180,143,1,192,341,0
3,test,181,263,1,813,150,0
3,test,182,437,1,673,221,0
3,test,183,701,1,484,21,0
3,test,184,451,1,16,5,0
3,test,185,106,1,485,156,0
3,test,186,529,1,595,468,0
3,test,187,434,1,741,299,0
3,test,188,573,16,509,81,1
3,test,189,18,10,16,11,1
3,test,190,316,10,537,1,1
3,test,191,391,11,125,485,1
3,test,192,98,10,15,1,1
3,test,193,761,10,179,6,1
3,test,194,310,10,829,384,1
3,test,195,674,10,634,327,1
3,test,196,52,10,44,492,1
3,test,197,786,10,771,238,1
3,test,198,655,10,196,358,1
3,test,199,51,10,477,328,1
3,test,200,101,10,42,2,1
3,test,201,12,10,18,826,1
3,test,202,374,10,375,57,1
3,test,203,341,10,354,2,1
3,test,204,206,10,137,705,1
3,test,205,19,10,483,4,1
3,test,206,102,10,816,247,1
3,test,207,618,10,288,474,1
3,test,208,106,10,485,147,1
3,test,209,18,10,12,2,1
3,test,210,134,10,130,1,1
3,test,211,208,10,332,96,1
3,test,212,292,9,136,750,1
3,test,213,47,10,383,1,1
3,test,214,89,10,90,35,1
3,test,215,412,9,744,149,1
3,test,216,697,9,582,526,1
3,test,217,878,10,331,100,1
3,test,218,318,10,151,37,1
3,test,219,354,10,151,96,1
3,test,220,747,10,637,374,1
3,test,221,484,9,652,898,1
3,test,222,581,10,124,517,1
3,test,223,817,10,470,1,1
3,test,224,213,10,765,293,1
3,test,225,52,10,710,26,1
3,test,226,226,10,521,198,1
3,test,227,192,10,553,723,1
3,test,228,10,10,11,525,1
3,test,229,295,10,52,1,1
3,test,230,717,9,31,75,1
3,test,231,573,10,890,143,1
3,test,232,203,10,603,9,1
3,test,233,437,10,375,21,1
3,test,234,222,10,226,72,1
3,test,235,890,10,573,17,1
3,test,236,603,10,24,16,1
3,test,237,129,10,743,232,1
3,test,238,836,10,441,87,1
3,test,239,642,11,395,95,1
3,test,240,301,9,514,496,1
3,test,241,759,10,760,711,1
3,test,242,100,10,552,20,1
3,test,243,322,10,155,144,1
3,test,244,601,10,268,243,1
3,test,245,863,10,310,10,1
3,test,246,151,9,341,63,1
3,test,247,104,11,330,709,1
3,test,248,761,10,180,228,1
3,test,249,144,10,81,1,1
3,test,250,628,10,384,339,1
3,test,251,304,10,195,610,1
3,test,252,15,10,187,7,1
3,test,253,712,10,170,426,1
3,test,254,608,10,815,455,1
3,test,255,32,10,465,473,1
3,test,256,277,10,565,157,1
3,test,257,604,9,665,140,1
3,test,258,451,11,452,116,1
3,test,259,897,10,369,8,1
3,test,260,765,10,161,265,1
3,test,261,272,11,391,167,1
3,test,262,183,10,766,645,1
3,test,263,178,10,270,312,1
3,test,264,522,10,37,11,1
3,test,265,6,9,310,68,1
3,test,266,152,10,178,1,1
3,test,267,163,10,524,1,1
3,test,268,296,10,600,387,1
3,test,269,801,10,744,647,1
3,test,270,509,10,653,368,1
3,test,271,158,10,438,3,1
3,test,272,702,10,292,559,1
3,test,273,497,10,24,1,1
3,test,274,185,10,50,67,1
3,test,275,639,10,477,660,1
3,test,276,187,10,15,3,1
3,test,277,735,10,772,224,1
3,test,278,189,10,831,587,1
3,test,279,221,9,262,804,1
3,test,280,329,10,561,174,1
3,test,281,590,10,904,604,1
3,test,282,350,11,297,338,1
3,test,283,51,10,9,2,1
3,test,284,277,10,15,16,1
3,test,285,118,11,47,24,1
3,test,286,38,9,697,189,1
3,test,287,649,11,650,105,1
3,test,288,78,10,99,198,1
3,test,289,687,10,688,513,1
3,test,290,603,10,203,7,1
3,test,291,252,10,725,112,1
3,test,292,562,10,849,480,1
3,test,293,359,10,685,1,1
3,test,294,843,9,344,177,1
3,test,295,538,10,243,1,1
3,test,296,455,10,250,822,1
3,test,297,838,10,82,34,1
3,test,298,456,10,707,526,1
3,test,299,911,9,23,637,1
3,test,300,139,10,219,36,1
3,test,301,861,9,653,600,1
3,test,302,210,10,917,318,1
3,test,303,649,10,802,479,1
3,test,304,597,10,445,916,1
3,test,305,323,10,129,2,1
3,test,306,154,10,155,557,1
3,test,307,66,10,80,73,1
3,test,308,683,10,78,3,1
3,test,309,351,10,637,22,1
3,test,310,291,10,102,1,1
3,test,311,390,10,799,366,1
3,test,312,82,10,755,317,1
3,test,313,339,14,664,3,1
3,test,314,494,10,725,31,1
3,test,315,281,10,604,1,1
3,test,316,496,10,23,1,1
3,test,317,300,10,369,8,1
3,test,318,723,10,828,639,1
3,test,319,546,9,256,389,1
3,test,320,15,9,755,22,1
3,test,321,4,10,471,3,1
3,test,322,115,10,80,75,1
3,test,323,480,9,850,678,1
3,test,324,629,10,74,1,1
3,test,325,338,10,461,531,1
3,test,326,358,10,692,589,1
3,test,327,501,10,530,534,1
3,test,328,686,10,159,676,1
3,test,329,38,9,483,531,1
3,test,330,725,10,811,595,1
3,test,331,151,10,479,2,1
3,test,332,601,10,267,126,1
3,test,333,58,10,371,1,1
3,test,334,227,9,889,140,1
3,test,335,121,13,854,128,1
3,test,336,50,10,672,440,1
3,test,337,477,10,639,1,1
3,test,338,116,10,117,54,1
3,test,339,606,10,607,507,1
3,test,340,369,10,315,4,1
3,test,341,879,9,900,207,1
3,test,342,181,10,160,4,1
3,test,343,508,10,13,2,1
3,test,344,682,10,339,21,1
3,test,345,188,10,189,7,1
3,test,346,139,10,140,212,1
3,test,347,74,10,205,77,1
3,test,348,797,9,212,336,1
3,test,349,613,9,251,129,1
3,test,350,435,10,344,1,1
3,test,351,170,10,887,238,1
3,test,352,884,10,277,862,1
3,test,353,849,9,329,446,1
3,test,354,195,10,303,489,1
3,test,355,406,11,455,875,1
3,test,356,600,10,296,79,1
3,test,357,580,10,759,359,1
3,test,358,83,10,370,2,1
3,test,359,296,10,710,303,1
3,test,360,292,10,702,2,1
3,test,361,22,10,787,134,1
3,test,362,691,11,89,389,1
3,test,363,550,9,98,747,1
3,test,364,57,14,118,864,1
3,test,365,562,10,4,2,1
3,test,366,111,9,525,410,1
3,test,367,313,10,534,416,1
3,test,368,192,10,143,14,1
3,test,369,813,10,263,44,1
3,test,370,673,10,437,445,1
3,test,371,484,10,701,457,1
3,test,372,16,10,451,96,1
3,test,373,485,10,106,153,1
3,test,374,595,10,529,731,1
3,test,375,741,10,434,6,1
5,val,0,1026,1,2209,1225,0
5,val,1,2313,1,31,1,0
5,val,2,474,4,1958,116,0
5,val,3,1751,1,211,1,0
5,val,4,1136,1,395,2,0
5,val,5,66,2,997,1592,0
5,val,6,1196,1,953,1,0
5,val,7,2025,0,577,318,0
5,val,8,1168,5,86,13,0
5,val,9,2424,1,79,3,0
5,val,10,53,1,34,2,0
5,val,11,810,1,930,3,0
5,val,12,2411,0,810,13,0
5,val,13,2386,6,2625,201,0
5,val,14,140,1,1900,655,0
5,val,15,434,0,2078,582,0
5,val,16,2515,0,2166,575,0
5,val,17,1474,1,676,1,0
5,val,18,918,1,923,1,0
5,val,19,552,1,1098,423,0
5,val,20,2582,1,849,1,0
5,val,21,1397,1,49,5,0
5,val,22,2504,1,662,1,0
5,val,23,2311,1,1389,1,0
5,val,24,381,5,380,46,0
5,val,25,1863,1,1862,64,0
5,val,26,2104,1,1399,1,0
5,val,27,1765,2,2633,76,0
5,val,28,1722,0,11,1798,0
5,val,29,1338,1,2457,369,0
5,val,30,2022,3,42,148,0
5,val,31,312,1,976,1,0
5,val,32,2639,0,1809,181,0
5,val,33,2133,1,23,2,0
5,val,34,396,1,357,1,0
5,val,35,1185,4,1656,273,0
5,val,36,2619,0,1217,10,0
5,val,37,2602,1,1270,1,0
5,val,38,79,2,1830,905,0
5,val,39,952,1,25,1407,0
5,val,40,906,0,519,558,0
5,val,41,79,2,1861,2176,0
5,val,42,93,0,430,193,0
5,val,43,2674,5,918,445,0
5,val,44,1865,0,143,6,0
5,val,45,826,1,1836,10,0
5,val,46,1205,1,2243,156,0
5,val,47,1432,1,1431,21,0
5,val,48,1895,0,1018,215,0
5,val,49,1202,2,1149,241,0
5,val,50,34,1,2300,12,0
5,val,51,1087,1,173,2458,0
5,val,52,285,1,2512,69,0
5,val,53,943,1,1806,2,0
5,val,54,150,1,1068,1,0
5,val,55,1123,0,399,31,0
5,val,56,317,4,2115,477,0
5,val,57,363,1,2013,5,0
5,val,58,1429,0,143,9,0
5,val,59,2497,0,230,17,0
5,val,60,1930,0,256,1645,0
5,val,61,2581,1,620,958,0
5,val,62,751,1,936,3,0
5,val,63,2012,1,583,1,0
5,val,64,2653,1,1771,1164,0
5,val,65,413,0,1600,120,0
5,val,66,12,1,334,20,0
5,val,67,671,5,2132,1565,0
5,val,68,2398,1,2655,244,0
5,val,69,2413,4,1467,2362,0
5,val,70,287,3,249,25,0
5,val,71,1859,1,2054,1,0
5,val,72,1900,1,140,2206,0
5,val,73,327,1,10,31,0
5,val,74,862,1,1806,54,0
5,val,75,2614,1,2273,481,0
5,val,76,1770,1,225,1,0
5,val,77,1975,1,1260,1,0
5,val,78,459,1,409,3,0
5,val,79,1796,0,2516,518,0
5,val,80,54,1,102,1,0
5,val,81,5,0,810,4,0
5,val,82,2561,1,62,3,0
5,val,83,797,1,2142,17,0
5,val,84,2299,0,2154,2673,0
5,val,85,8,1,1722,3,0
5,val,86,173,1,1087,249,0
5,val,87,114,0,803,57,0
5,val,88,848,1,847,51,0
5,val,89,537,1,1538,630,0
5,val,90,871,0,1502,2108,0
5,val,91,1391,0,1790,731,0
5,val,92,329,1,271,1,0
5,val,93,427,1,426,13,0
5,val,94,295,1,665,363,0
5,val,95,1705,1,439,1,0
5,val,96,1860,0,561,372,0
5,val,97,764,2,1765,1502,0
5,val,98,1016,1,2599,1,0
5,val,99,641,1,1075,48,0
5,val,100,139,0,932,519,0
5,val,101,2421,0,12,45,0
5,val,102,452,1,151,1,0
5,val,103,1472,5,1613,541,0
5,val,104,997,2,1621,866,0
5,val,105,1230,1,978,1,0
5,val,106,1280,1,29,1,0
5,val,107,2092,1,1504,133,0
5,val,108,2455,1,1319,362,0
5,val,109,2255,1,211,1,0
5,val,110,77,4,767,1683,0
5,val,111,150,1,1952,1,0
5,val,112,637,1,2187,2,0
5,val,113,35,1,981,1,0
5,val,114,1428,0,1235,30,0
5,val,115,1148,4,928,151,0
5,val,116,1056,1,843,9,0
5,val,117,1230,0,1348,204,0
5,val,118,79,1,879,1,0
5,val,119,2519,1,554,3,0
5,val,120,631,0,283,38,0
5,val,121,564,1,1945,5,0
5,val,122,1137,1,1136,6,0
5,val,123,738,0,1641,1920,0
5,val,124,2472,1,1190,16,0
5,val,125,1245,1,347,1,0
5,val,126,672,1,64,64,0
5,val,127,233,1,1854,209,0
5,val,128,1965,1,1964,301,0
5,val,129,1415,0,1661,12,0
5,val,130,238,1,237,3,0
5,val,131,1999,1,941,278,0
5,val,132,2196,0,969,34,0
5,val,133,2384,1,1488,851,0
5,val,134,462,1,912,459,0
5,val,135,1896,3,957,315,0
5,val,136,1722,1,849,2,0
5,val,137,631,5,798,140,0
5,val,138,2456,1,550,280,0
5,val,139,1286,1,660,1,0
5,val,140,2237,1,1353,1,0
5,val,141,1279,1,2611,457,0
5,val,142,116,2,234,49,0
5,val,143,777,0,328,25,0
5,val,144,2134,1,194,254,0
5,val,145,2013,0,494,1167,0
5,val,146,853,1,1420,20,0
5,val,147,10,1,34,1,0
5,val,148,1710,1,148,1,0
5,val,149,215,1,561,1,0
5,val,150,1986,1,468,15,0
